PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
62857	1586290	9.347294	-1.224410	1.890152	-0.638217	-0.124231	0.088103	-36.062599	-80.650652	164.609027			
62858	1586315	9.367951	-1.209374	1.898243	-0.613381	-0.135036	0.080894	-36.277417	-80.660411	164.736292			
62859	1586340	9.383211	-1.199568	1.859726	-0.590721	-0.136887	0.083101	-36.491415	-80.669952	164.867414			
62860	1586365	9.416339	-1.159703	1.855885	-0.575633	-0.140420	0.082845	-36.705263	-80.679843	165.000571			
62861	1586390	9.450898	-1.092268	1.845492	-0.564382	-0.138569	0.083505	-36.917356	-80.689384	165.133579			
62862	1586415	9.477138	-1.130561	1.796225	-0.541607	-0.139499	0.079189	-37.124445	-80.699485	165.263453			
62863	1586440	9.526719	-1.130581	1.790949	-0.515506	-0.136443	0.076228	-37.324042	-80.709259	165.390884			
62864	1586465	9.539152	-1.089350	1.800374	-0.491606	-0.131553	0.072420	-37.515298	-80.718738	165.513330			
62865	1586490	9.572394	-1.001252	1.776777	-0.471141	-0.135231	0.067517	-37.702506	-80.728997	165.634642			
62866	1586515	9.619206	-1.054801	1.752721	-0.453356	-0.129913	0.057772	-37.878304	-80.739605	165.745645			
62867	1586540	9.627562	-1.010744	1.740890	-0.440435	-0.127229	0.054894	-38.048703	-80.749951	165.854374			
